KN:Accuracy,40.83333333333333
KN:Precision,43.33333333333333
KN:Recall,40.83333333333333
KN:F1,39.30555555555555
-----------------,-----------------
DTree:Accuracy,43.33333333333333
DTree:Precision,44.99999999999999
DTree:Recall,43.33333333333333
DTree:F1,42.33333333333333
-----------------,-----------------
GaussianNB:Accuracy,44.166666666666664
GaussianNB:Precision,42.222222222222214
GaussianNB:Recall,44.166666666666664
GaussianNB:F1,40.888888888888886
-----------------,-----------------
SVC:Accuracy,45.83333333333333
SVC:Precision,47.08333333333333
SVC:Recall,45.83333333333333
SVC:F1,43.61111111111111
-----------------,-----------------
RandomForestClassifier:Accuracy,40.83333333333333
RandomForestClassifier:Precision,46.11111111111111
RandomForestClassifier:Recall,40.83333333333333
RandomForestClassifier:F1,40.888888888888886
-----------------,-----------------
BaggingClassifier:Accuracy,42.5
BaggingClassifier:Precision,50.0
BaggingClassifier:Recall,42.5
BaggingClassifier:F1,43.44444444444444
-----------------,-----------------
AdaBoostClassifier:Accuracy,59.16666666666665
AdaBoostClassifier:Precision,61.52777777777777
AdaBoostClassifier:Recall,59.16666666666665
AdaBoostClassifier:F1,57.83333333333333
-----------------,-----------------
GradientBoostingClassifier:Accuracy,39.999999999999986
GradientBoostingClassifier:Precision,41.66666666666666
GradientBoostingClassifier:Recall,39.999999999999986
GradientBoostingClassifier:F1,39.0
-----------------,-----------------
MLPClassifier:Accuracy,42.499999999999986
MLPClassifier:Precision,44.8611111111111
MLPClassifier:Recall,42.499999999999986
MLPClassifier:F1,40.83333333333333
-----------------,-----------------
LogisticRegression:Accuracy,43.33333333333333
LogisticRegression:Precision,44.44444444444444
LogisticRegression:Recall,43.33333333333333
LogisticRegression:F1,41.666666666666664
-----------------,-----------------
KN:Accuracy,40.83333333333333
KN:Precision,43.33333333333333
KN:Recall,40.83333333333333
KN:F1,39.30555555555555
-----------------,-----------------
DTree:Accuracy,36.666666666666664
DTree:Precision,31.666666666666664
DTree:Recall,36.666666666666664
DTree:F1,33.44444444444444
-----------------,-----------------
GaussianNB:Accuracy,44.166666666666664
GaussianNB:Precision,42.222222222222214
GaussianNB:Recall,44.166666666666664
GaussianNB:F1,40.888888888888886
-----------------,-----------------
SVC:Accuracy,45.83333333333333
SVC:Precision,47.08333333333333
SVC:Recall,45.83333333333333
SVC:F1,43.61111111111111
-----------------,-----------------
RandomForestClassifier:Accuracy,37.5
RandomForestClassifier:Precision,43.33333333333333
RandomForestClassifier:Recall,37.5
RandomForestClassifier:F1,38.33333333333333
-----------------,-----------------
BaggingClassifier:Accuracy,55.83333333333333
BaggingClassifier:Precision,61.666666666666664
BaggingClassifier:Recall,55.83333333333333
BaggingClassifier:F1,55.666666666666664
-----------------,-----------------
AdaBoostClassifier:Accuracy,59.16666666666665
AdaBoostClassifier:Precision,61.52777777777777
AdaBoostClassifier:Recall,59.16666666666665
AdaBoostClassifier:F1,57.83333333333333
-----------------,-----------------
GradientBoostingClassifier:Accuracy,39.999999999999986
GradientBoostingClassifier:Precision,41.66666666666666
GradientBoostingClassifier:Recall,39.999999999999986
GradientBoostingClassifier:F1,39.0
-----------------,-----------------
MLPClassifier:Accuracy,46.666666666666664
MLPClassifier:Precision,47.77777777777778
MLPClassifier:Recall,46.666666666666664
MLPClassifier:F1,44.99999999999999
-----------------,-----------------
LogisticRegression:Accuracy,43.33333333333333
LogisticRegression:Precision,44.44444444444444
LogisticRegression:Recall,43.33333333333333
LogisticRegression:F1,41.666666666666664
-----------------,-----------------
