KN:Accuracy,65.80672268907563
KN:Precision,66.43502839368264
KN:Recall,65.80672268907563
KN:F1,65.44873888537096
-----------------,-----------------
DTree:Accuracy,67.77310924369748
DTree:Precision,69.58474557094925
DTree:Recall,67.77310924369748
DTree:F1,67.79137409847108
-----------------,-----------------
GaussianNB:Accuracy,54.87394957983192
GaussianNB:Precision,61.88135351862864
GaussianNB:Recall,54.87394957983192
GaussianNB:F1,53.75883751041188
-----------------,-----------------
SVC:Accuracy,51.80672268907563
SVC:Precision,51.82862543786932
SVC:Recall,51.80672268907563
SVC:F1,49.872634554948704
-----------------,-----------------
RandomForestClassifier:Accuracy,74.2016806722689
RandomForestClassifier:Precision,75.6310997459104
RandomForestClassifier:Recall,74.2016806722689
RandomForestClassifier:F1,73.55759157340603
-----------------,-----------------
BaggingClassifier:Accuracy,73.91596638655463
BaggingClassifier:Precision,75.04933185890384
BaggingClassifier:Recall,73.91596638655463
BaggingClassifier:F1,73.58193610591385
-----------------,-----------------
AdaBoostClassifier:Accuracy,71.30252100840336
AdaBoostClassifier:Precision,72.38221596116134
AdaBoostClassifier:Recall,71.30252100840336
AdaBoostClassifier:F1,71.0436017450613
-----------------,-----------------
GradientBoostingClassifier:Accuracy,71.90756302521008
GradientBoostingClassifier:Precision,72.94287062224248
GradientBoostingClassifier:Recall,71.90756302521008
GradientBoostingClassifier:F1,71.8821622992812
-----------------,-----------------
MLPClassifier:Accuracy,71.01680672268908
MLPClassifier:Precision,72.13465213337261
MLPClassifier:Recall,71.01680672268908
MLPClassifier:F1,70.6478643013778
-----------------,-----------------
LogisticRegression:Accuracy,67.78151260504202
LogisticRegression:Precision,70.1014221158211
LogisticRegression:Recall,67.78151260504202
LogisticRegression:F1,66.9095073774897
-----------------,-----------------
