KN:Accuracy,92.96679197994987
KN:Precision,93.25931040948517
KN:Recall,92.96679197994987
KN:F1,92.86582374334405
-----------------,-----------------
DTree:Accuracy,94.02568922305764
DTree:Precision,94.24831533849508
DTree:Recall,94.02568922305764
DTree:F1,94.02634736168613
-----------------,-----------------
GaussianNB:Accuracy,93.84085213032583
GaussianNB:Precision,94.00945384576177
GaussianNB:Recall,93.84085213032583
GaussianNB:F1,93.8001285186303
-----------------,-----------------
SVC:Accuracy,74.00689223057644
SVC:Precision,75.45040643090516
SVC:Recall,74.00689223057644
SVC:F1,74.26242309394804
-----------------,-----------------
RandomForestClassifier:Accuracy,96.8358395989975
RandomForestClassifier:Precision,96.88080942105711
RandomForestClassifier:Recall,96.8358395989975
RandomForestClassifier:F1,96.82770651183058
-----------------,-----------------
BaggingClassifier:Accuracy,96.312656641604
BaggingClassifier:Precision,96.36145364098623
BaggingClassifier:Recall,96.312656641604
BaggingClassifier:F1,96.30181990145643
-----------------,-----------------
AdaBoostClassifier:Accuracy,96.12781954887217
AdaBoostClassifier:Precision,96.28505360306437
AdaBoostClassifier:Recall,96.12781954887217
AdaBoostClassifier:F1,96.10612100294478
-----------------,-----------------
GradientBoostingClassifier:Accuracy,96.47869674185463
GradientBoostingClassifier:Precision,96.53155983344266
GradientBoostingClassifier:Recall,96.47869674185463
GradientBoostingClassifier:F1,96.47468945063653
-----------------,-----------------
MLPClassifier:Accuracy,93.31453634085213
MLPClassifier:Precision,93.80817830932057
MLPClassifier:Recall,93.31453634085213
MLPClassifier:F1,93.24117596853326
-----------------,-----------------
LogisticRegression:Accuracy,96.30012531328319
LogisticRegression:Precision,96.37099856511344
LogisticRegression:Recall,96.30012531328319
LogisticRegression:F1,96.29434125396008
-----------------,-----------------
